
Running tests...
----------------------------------------------------------------------
  test_33_not_active_tab_participants (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.194s)
  test_34_checking_conference_info (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.170s)
  test_35_member_start_conference_false (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.155s)
  test_36_member_start_conference_true (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.169s)
  test_37_info_panel (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.137s)
  test_38_invite_by_link (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.160s)
  test_39_invite_by_link_2 (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.221s)
  test_40_regenerate_link (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.159s)
  test_41_not_accept_participants_call (tests.cmd_py_wbz_conference_scheduled.ScheduledConference)
Conference participant that not accepted invitation shouldn't have rights to add not active participants ... FAIL (4.151s)
  test_42_past_conference (tests.cmd_py_wbz_conference_scheduled.ScheduledConference)
Checking Past conference  Implemented:3.37 ... FAIL (4.178s)
  test_43_wbz_2444 (tests.cmd_py_wbz_conference_scheduled.ScheduledConference) ... FAIL (4.162s)
  test_01_start_now_conference (tests.cmd_py_wbz_conference_scheduled.StartNow) ... FAIL (4.183s)
  test_02_join_conference (tests.cmd_py_wbz_conference_scheduled.StartNow) ... FAIL (4.167s)
  test_03_start_after_change_time (tests.cmd_py_wbz_conference_scheduled.StartNow) ... FAIL (4.140s)
  test_04_disconnect_conference_keep (tests.cmd_py_wbz_conference_scheduled.StartNow) ... FAIL (4.161s)
  test_05_disconnect_conference_leave (tests.cmd_py_wbz_conference_scheduled.StartNow) ... FAIL (4.144s)
  test_01_create (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.722s)
  test_02_join_1 (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.825s)
  test_03_join_2 (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.765s)
  test_04_finish (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.773s)
  test_05_leave (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.796s)
  test_06_add_call (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.766s)
  test_07_add_participants (tests.cmd_py_wbz_conference_server.ConferenceServer) ... skip (0.002s)
  test_08_transfer_call_to_conference (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.796s)
  test_09_add_contact_to_conference (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.726s)
  test_10_delete_participant_from_conference (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.714s)
  test_11_get_conference_info (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.702s)
  test_12_test_tone (tests.cmd_py_wbz_conference_server.ConferenceServer) ... FAIL (6.760s)
  test_01_create_conference (tests.cmd_py_wbz_conference_adhoc.ConferenceSuite) ... FAIL (4.574s)
